datetime,deviceId,inputId,value
2022-02-21T14:48:12.497+01:00,kitchenLamp,turn,off
2022-02-21T14:48:13.498+01:00,kitchenLamp,turn,on
2022-02-21T14:48:19.584+01:00,kitchenLamp,turn,off
2022-02-21T14:48:20.299+01:00,kitchenLamp,turn,on
2022-02-21T14:48:20.911+01:00,kitchenLamp,colorPicker,50
2022-02-21T14:48:22.852+01:00,kitchenLamp,red,157
2022-02-21T14:48:22.853+01:00,kitchenLamp,green,123
2022-02-21T14:48:22.853+01:00,kitchenLamp,blue,123
2022-02-21T18:14:24.697+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:14:24.755+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,red,255
2022-02-21T18:14:24.755+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,green,77
2022-02-21T18:14:24.755+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,blue,216
2022-02-21T18:14:26.317+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:14:59.384+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:15:00.463+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:15:05.201+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,green,97
2022-02-21T18:15:05.201+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,blue,97
2022-02-21T18:15:08.455+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,green,0
2022-02-21T18:15:08.456+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,blue,0
2022-02-21T18:15:12.992+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,red,17
2022-02-21T18:15:12.992+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,blue,255
2022-02-21T18:15:17.728+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:15:19.049+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:17:37.712+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:17:37.713+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,green,0
2022-02-21T18:17:37.713+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,blue,255
2022-02-21T18:17:37.713+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,brightness,100
2022-02-21T18:17:44.146+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:17:45.368+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:19:03.460+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,brightness,18
2022-02-21T18:19:06.158+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,brightness,1
2022-02-21T18:19:07.557+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,brightness,100
2022-02-21T18:19:16.385+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:19:23.572+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:19:33.208+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:19:38.162+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:19:51.776+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:19:58.099+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:20:49.385+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:20:50.301+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:20:51.887+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:20:52.968+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:20:53.542+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:20:54.005+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:20:54.199+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:20:54.725+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:20:54.897+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:20:55.058+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:20:55.181+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:20:55.331+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:20:55.480+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:20:55.946+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:20:56.113+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:20:56.939+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:20:57.135+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:20:57.747+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:20:57.938+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:20:58.539+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:20:58.757+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:20:58.990+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:20:59.251+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:20:59.455+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:20:59.957+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
