datetime,deviceId,inputId,value
2022-02-07T17:30:26.681+01:00,livingRoomLamp,turn,off
2022-02-07T17:30:48.706+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,40
2022-02-07T17:31:04.218+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T17:31:09.984+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,red,197
2022-02-07T17:31:09.984+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,blue,155
2022-02-07T17:31:09.984+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,155
2022-02-07T17:34:13.881+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,20
2022-02-07T17:34:15.980+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,80
2022-02-07T17:34:18.130+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,100
2022-02-07T17:34:19.651+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,10
2022-02-07T17:34:23.991+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,red,127
2022-02-07T17:34:23.992+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,36
2022-02-07T17:34:23.992+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,blue,36
2022-02-07T17:34:49.012+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,red,255
2022-02-07T17:34:49.013+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,0
2022-02-07T17:34:49.013+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,blue,0
2022-02-07T17:35:22.055+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,80
2022-02-07T17:35:41.105+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,20
2022-02-07T17:36:01.004+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,red,0
2022-02-07T17:36:04.235+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,red,255
2022-02-07T17:36:04.235+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,255
2022-02-07T17:36:04.235+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,blue,255
2022-02-07T17:37:45.218+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,80
2022-02-07T17:38:05.035+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,30
2022-02-07T17:38:06.338+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,10
2022-02-07T17:38:07.526+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,80
2022-02-07T17:38:17.179+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,10
2022-02-07T17:38:26.498+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,50
2022-02-07T17:38:31.464+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,40
2022-02-07T17:38:58.702+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,30
2022-02-07T17:39:00.151+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,60
2022-02-07T17:39:02.707+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,10
2022-02-07T17:39:23.228+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,red,51
2022-02-07T17:39:23.229+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,blue,0
2022-02-07T17:39:23.228+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,0
2022-02-07T17:52:44.805+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T17:52:46.505+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T17:52:47.550+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T17:52:48.413+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T17:52:49.358+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,70
2022-02-07T17:52:51.426+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,10
2022-02-07T17:52:52.886+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,red,174
2022-02-07T17:52:52.886+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,66
2022-02-07T17:52:52.886+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,blue,66
2022-02-07T17:53:12.495+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T17:53:13.757+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T17:57:32.063+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T17:57:35.176+01:00,heater,turn,off
2022-02-07T17:57:36.999+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T17:57:39.547+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T17:58:32.416+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T17:58:34.000+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T17:58:35.700+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,90
2022-02-07T17:58:36.539+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,30
2022-02-07T18:04:13.458+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:04:15.791+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T18:04:18.255+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:04:19.185+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T18:04:52.221+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:04:55.137+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T18:06:21.228+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:06:31.760+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T18:06:34.216+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:06:41.443+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
